Date,Rainfall_mm,Temp_Max_C,Temp_Min_C,WindSpeed_Max_kmh,City
2001-11-11,0.0,26.5,14.4,19.9,Cairo
2001-11-12,0.0,26.7,15.2,16.7,Cairo
2001-11-13,0.0,26.8,13.2,17.1,Cairo
2001-11-14,0.0,28.5,13.4,11.8,Cairo
2001-11-15,0.0,28.1,16.0,14.4,Cairo
2001-11-16,0.0,25.3,16.7,19.1,Cairo
2001-11-17,0.0,23.2,15.5,28.4,Cairo
2001-11-18,0.0,22.2,15.5,19.8,Cairo
2001-11-19,0.0,20.8,9.6,13.8,Cairo
2001-11-20,0.0,22.3,9.0,9.0,Cairo
2001-11-21,0.0,25.4,11.5,23.6,Cairo
2001-11-22,0.0,20.7,12.3,19.1,Cairo
2001-11-23,0.0,20.7,11.3,12.6,Cairo
2001-11-24,0.0,23.6,8.0,12.4,Cairo
2001-11-25,0.0,22.7,10.7,14.7,Cairo
2001-11-26,0.0,21.3,11.6,11.7,Cairo
2001-11-27,0.0,24.6,10.9,13.9,Cairo
2001-11-28,0.0,26.5,13.7,19.7,Cairo
2001-11-29,0.0,25.1,11.0,13.0,Cairo
2001-11-30,0.0,23.0,13.1,22.3,Cairo
2001-12-01,0.0,20.6,11.6,25.8,Cairo
2001-12-02,1.8,19.9,11.5,31.0,Cairo
2001-12-03,0.0,19.0,10.3,28.7,Cairo
2001-12-04,0.0,17.8,11.7,29.2,Cairo
2001-12-05,0.2,18.3,11.8,17.2,Cairo
2001-12-06,0.0,18.5,10.0,21.3,Cairo
2001-12-07,0.5,19.0,10.9,23.2,Cairo
2001-12-08,0.0,20.8,13.2,33.9,Cairo
2001-12-09,0.0,20.4,9.4,8.8,Cairo
2001-12-10,0.0,21.5,8.8,13.3,Cairo
2001-12-11,0.0,21.0,9.7,12.6,Cairo
2001-12-12,0.0,22.0,10.4,18.4,Cairo
2001-12-13,0.0,20.1,8.6,15.8,Cairo
2001-12-14,0.0,19.7,8.9,10.8,Cairo
2001-12-15,0.0,20.1,10.3,13.7,Cairo
2001-12-16,0.0,19.5,6.4,9.2,Cairo
2001-12-17,0.0,20.3,6.5,9.3,Cairo
2001-12-18,0.0,21.0,7.3,18.4,Cairo
2001-12-19,0.0,17.5,10.4,21.1,Cairo
2001-12-20,0.0,16.0,7.1,14.7,Cairo
2001-12-21,0.0,17.4,5.8,14.5,Cairo
2001-12-22,0.0,19.0,4.4,10.0,Cairo
2001-12-23,0.0,19.8,8.2,10.2,Cairo
2001-12-24,0.0,21.0,8.5,9.3,Cairo
2001-12-25,0.0,22.8,7.0,8.8,Cairo
2001-12-26,0.0,23.1,9.6,15.9,Cairo
2001-12-27,0.0,25.1,11.8,18.5,Cairo
2001-12-28,0.0,20.0,12.5,15.4,Cairo
2001-12-29,0.0,20.0,10.6,13.7,Cairo
2001-12-30,0.0,17.8,9.3,17.5,Cairo
2001-12-31,0.0,19.2,7.1,18.4,Cairo
2002-01-01,0.0,19.9,7.5,11.7,Cairo
2002-01-02,0.3,18.9,6.4,22.6,Cairo
2002-01-03,1.0,16.3,7.7,22.5,Cairo
2002-01-04,0.0,16.8,3.2,13.4,Cairo
2002-01-05,0.0,16.8,4.7,22.7,Cairo
2002-01-06,0.4,13.2,6.1,24.5,Cairo
2002-01-07,0.0,13.1,4.5,31.2,Cairo
2002-01-08,0.0,15.3,5.4,21.9,Cairo
2002-01-09,1.3,14.3,7.9,29.8,Cairo
2002-01-10,3.4,12.8,4.2,33.1,Cairo
2002-01-11,0.0,15.9,7.3,20.3,Cairo
2002-01-12,0.4,15.9,6.1,10.9,Cairo
2002-01-13,0.0,16.4,8.1,6.8,Cairo
2002-01-14,0.0,16.5,5.2,10.1,Cairo
2002-01-15,0.0,17.1,7.5,10.6,Cairo
2002-01-16,0.0,17.7,7.0,10.1,Cairo
2002-01-17,0.0,18.7,6.0,16.6,Cairo
2002-01-18,0.0,20.1,6.5,13.1,Cairo
2002-01-19,0.0,18.8,7.7,14.8,Cairo
2002-01-20,0.0,17.7,7.7,18.5,Cairo
2002-01-21,0.0,18.1,7.2,15.4,Cairo
2002-01-22,0.2,17.1,7.9,22.9,Cairo
2002-01-23,0.0,17.9,10.4,11.0,Cairo
2002-01-24,0.0,18.5,6.0,12.9,Cairo
2002-01-25,0.0,19.5,4.9,11.6,Cairo
2002-01-26,0.0,20.3,7.0,17.3,Cairo
2002-01-27,0.0,19.9,6.3,22.0,Cairo
2002-01-28,0.0,18.9,11.6,23.5,Cairo
2002-01-29,0.0,19.0,9.2,18.6,Cairo
2002-01-30,0.0,19.4,7.5,16.0,Cairo
2002-01-31,0.0,20.6,6.8,19.2,Cairo
2002-02-01,0.0,21.1,7.0,19.3,Cairo
2002-02-02,0.0,21.8,9.0,18.4,Cairo
2002-02-03,0.0,22.9,11.5,18.1,Cairo
2002-02-04,0.0,22.4,12.1,14.7,Cairo
2002-02-05,0.0,23.0,10.8,14.5,Cairo
2002-02-06,0.0,23.2,9.8,10.8,Cairo
2002-02-07,0.0,23.2,12.0,14.4,Cairo
2002-02-08,0.0,22.8,9.4,13.0,Cairo
2002-02-09,0.0,26.8,9.0,8.4,Cairo
2002-02-10,6.4,24.6,12.2,23.3,Cairo
2002-02-11,0.3,17.9,9.3,36.5,Cairo
2002-02-12,0.0,17.4,12.8,30.4,Cairo
2002-02-13,0.1,18.4,11.5,19.1,Cairo
2002-02-14,0.0,19.6,6.6,8.7,Cairo
2002-02-15,0.0,21.6,8.2,9.2,Cairo
2002-02-16,0.0,21.2,8.8,16.9,Cairo
2002-02-17,0.0,20.6,9.4,18.4,Cairo
2002-02-18,0.0,21.5,11.1,24.8,Cairo
2002-02-19,0.0,21.8,7.7,16.5,Cairo
2002-02-20,0.0,23.3,6.7,12.9,Cairo
2002-02-21,0.0,24.8,9.4,18.1,Cairo
2002-02-22,0.0,22.6,10.5,15.5,Cairo
2002-02-23,0.0,30.1,10.4,23.5,Cairo
2002-02-24,0.0,21.0,12.1,25.3,Cairo
2002-02-25,0.0,22.3,10.6,24.2,Cairo
2002-02-26,0.0,21.2,10.5,16.3,Cairo
2002-02-27,0.0,21.0,6.6,18.4,Cairo
2002-02-28,0.0,22.2,7.3,18.7,Cairo
2002-03-01,0.0,22.1,8.4,19.0,Cairo
2002-03-02,0.0,22.6,9.6,19.9,Cairo
2002-03-03,0.0,23.6,11.3,19.9,Cairo
2002-03-04,0.0,24.1,10.4,18.1,Cairo
2002-03-05,0.0,24.3,11.4,19.7,Cairo
2002-03-06,0.0,27.6,10.9,16.3,Cairo
2002-03-07,0.0,31.5,13.2,15.5,Cairo
2002-03-08,0.0,30.6,14.1,14.3,Cairo
2002-03-09,0.0,28.9,13.8,18.2,Cairo
2002-03-10,0.0,31.2,15.3,16.9,Cairo
2002-03-11,0.0,29.7,17.7,23.4,Cairo
2002-03-12,0.0,25.2,13.5,15.6,Cairo
2002-03-13,0.0,23.4,11.5,16.1,Cairo
2002-03-14,0.0,21.3,10.7,11.9,Cairo
2002-03-15,0.0,22.6,11.4,15.5,Cairo
2002-03-16,0.0,22.6,10.2,18.2,Cairo
2002-03-17,0.0,22.3,10.5,12.0,Cairo
2002-03-18,0.0,25.8,9.4,17.1,Cairo
2002-03-19,0.0,23.8,12.0,26.2,Cairo
2002-03-20,0.0,21.9,11.5,20.7,Cairo
2002-03-21,0.0,24.2,11.4,23.9,Cairo
2002-03-22,0.0,24.8,10.4,9.1,Cairo
2002-03-23,0.0,27.8,13.0,29.6,Cairo
2002-03-24,0.0,28.6,12.3,28.3,Cairo
2002-03-25,0.0,24.1,12.2,21.3,Cairo
2002-03-26,0.0,19.7,10.4,22.8,Cairo
2002-03-27,0.1,20.2,8.6,29.7,Cairo
2002-03-28,0.0,21.0,8.6,24.1,Cairo
2002-03-29,0.0,20.7,8.9,21.4,Cairo
2002-03-30,0.0,25.0,7.0,21.6,Cairo
2002-03-31,0.0,26.9,15.2,38.8,Cairo
2002-04-01,0.0,22.1,9.9,31.2,Cairo
2002-04-02,0.1,19.1,10.0,25.6,Cairo
2002-04-03,0.0,22.8,10.1,18.9,Cairo
2002-04-04,0.0,28.2,12.0,14.1,Cairo
2002-04-05,0.0,34.3,16.4,31.9,Cairo
2002-04-06,0.0,31.3,17.1,23.8,Cairo
2002-04-07,0.0,25.5,11.6,17.2,Cairo
2002-04-08,0.0,25.2,10.8,18.2,Cairo
2002-04-09,0.0,26.8,10.8,20.0,Cairo
2002-04-10,0.0,27.3,10.9,24.7,Cairo
2002-04-11,0.0,29.0,11.7,22.3,Cairo
2002-04-12,0.0,30.7,12.0,16.6,Cairo
2002-04-13,0.0,32.7,15.0,15.3,Cairo
2002-04-14,0.0,37.9,19.6,18.2,Cairo
2002-04-15,0.0,38.1,22.5,22.1,Cairo
2002-04-16,0.0,31.6,21.6,22.8,Cairo
2002-04-17,0.0,28.1,14.9,19.2,Cairo
2002-04-18,0.0,24.8,12.3,20.5,Cairo
2002-04-19,0.0,24.9,11.4,21.7,Cairo
2002-04-20,0.0,24.5,10.9,20.0,Cairo
2002-04-21,0.0,25.2,11.4,15.1,Cairo
2002-04-22,0.0,26.5,11.1,16.8,Cairo
2002-04-23,0.0,28.4,13.8,24.3,Cairo
2002-04-24,0.4,24.5,16.0,23.5,Cairo
2002-04-25,0.0,26.6,11.9,19.8,Cairo
2002-04-26,0.5,25.7,12.9,19.9,Cairo
2002-04-27,0.0,26.1,12.1,21.6,Cairo
2002-04-28,0.0,26.9,12.1,21.3,Cairo
2002-04-29,0.0,27.1,11.4,22.3,Cairo
2002-04-30,0.0,27.3,11.6,20.0,Cairo
2002-05-01,0.0,27.9,12.3,14.4,Cairo
2002-05-02,0.0,27.9,12.9,18.9,Cairo
2002-05-03,0.0,28.2,13.3,15.5,Cairo
2002-05-04,0.0,30.0,13.2,12.9,Cairo
2002-05-05,0.0,33.3,15.8,13.0,Cairo
2002-05-06,0.0,33.9,17.6,18.1,Cairo
2002-05-07,0.0,32.6,14.1,18.3,Cairo
2002-05-08,0.0,33.1,16.4,20.8,Cairo
2002-05-09,0.0,33.4,16.1,14.8,Cairo
2002-05-10,0.0,36.8,20.9,24.3,Cairo
2002-05-11,0.0,33.1,16.8,19.1,Cairo
2002-05-12,0.0,35.0,16.4,15.3,Cairo
2002-05-13,0.0,38.5,20.0,29.0,Cairo
2002-05-14,0.0,28.3,17.2,27.1,Cairo
2002-05-15,0.0,27.9,15.6,20.3,Cairo
2002-05-16,0.0,29.0,14.7,17.7,Cairo
2002-05-17,0.0,29.5,14.6,18.7,Cairo
2002-05-18,0.0,30.5,14.8,19.8,Cairo
2002-05-19,0.0,31.1,15.0,19.1,Cairo
2002-05-20,0.0,31.1,13.8,16.2,Cairo
2002-05-21,0.0,34.5,15.1,11.0,Cairo
2002-05-22,0.0,32.3,17.6,17.4,Cairo
2002-05-23,0.0,32.3,16.3,20.2,Cairo
2002-05-24,0.0,31.4,17.5,17.0,Cairo
2002-05-25,0.0,33.5,16.3,19.2,Cairo
2002-05-26,0.0,36.0,17.3,14.8,Cairo
2002-05-27,0.0,33.6,18.5,19.5,Cairo
2002-05-28,0.0,32.0,17.4,20.9,Cairo
2002-05-29,0.0,33.7,16.1,16.9,Cairo
2002-05-30,0.0,37.9,18.0,16.3,Cairo
2002-05-31,0.0,33.0,18.6,17.7,Cairo
2002-06-01,0.0,31.4,17.0,20.3,Cairo
2002-06-02,0.0,31.3,17.3,19.2,Cairo
2002-06-03,0.0,32.0,17.6,17.5,Cairo
2002-06-04,0.0,31.8,17.2,16.6,Cairo
2002-06-05,0.0,32.3,16.2,16.7,Cairo
2002-06-06,0.0,33.3,17.0,21.1,Cairo
2002-06-07,0.0,35.1,17.9,26.7,Cairo
2002-06-08,0.0,39.1,19.2,16.1,Cairo
2002-06-09,0.0,40.4,19.8,16.0,Cairo
2002-06-10,0.0,40.5,19.8,15.7,Cairo
2002-06-11,0.0,36.5,19.5,20.7,Cairo
2002-06-12,0.0,32.5,19.7,20.2,Cairo
2002-06-13,0.0,33.2,18.1,21.5,Cairo
2002-06-14,0.0,33.2,19.3,18.9,Cairo
2002-06-15,0.0,33.8,19.8,19.5,Cairo
2002-06-16,0.0,34.1,19.7,17.4,Cairo
2002-06-17,0.0,34.7,19.2,17.7,Cairo
2002-06-18,0.0,36.0,18.1,21.7,Cairo
2002-06-19,0.0,35.6,19.9,25.3,Cairo
2002-06-20,0.1,33.5,21.2,22.8,Cairo
2002-06-21,0.0,32.3,18.3,16.8,Cairo
2002-06-22,0.0,32.8,20.0,15.5,Cairo
2002-06-23,0.0,33.5,19.9,17.6,Cairo
2002-06-24,0.0,34.6,18.8,16.2,Cairo
2002-06-25,0.0,36.1,19.7,19.0,Cairo
2002-06-26,0.0,37.4,20.0,20.0,Cairo
2002-06-27,0.0,36.0,20.2,21.1,Cairo
2002-06-28,0.0,34.2,20.8,18.5,Cairo
2002-06-29,0.0,34.6,21.1,17.7,Cairo
2002-06-30,0.0,36.4,21.7,18.2,Cairo
2002-07-01,0.0,37.2,19.8,16.7,Cairo
2002-07-02,0.0,37.0,20.1,18.2,Cairo
2002-07-03,0.0,35.4,20.7,17.3,Cairo
2002-07-04,0.0,36.0,21.7,15.9,Cairo
2002-07-05,0.0,38.4,21.0,17.3,Cairo
2002-07-06,0.0,37.7,21.3,17.3,Cairo
2002-07-07,0.0,37.4,22.2,17.1,Cairo
2002-07-08,0.0,37.2,21.3,17.0,Cairo
2002-07-09,0.0,39.4,21.1,14.5,Cairo
2002-07-10,0.0,37.0,22.8,21.3,Cairo
2002-07-11,0.0,35.4,21.8,16.7,Cairo
2002-07-12,0.0,36.7,23.3,15.5,Cairo
2002-07-13,0.0,37.8,23.3,15.0,Cairo
2002-07-14,0.0,38.0,23.9,19.4,Cairo
2002-07-15,0.0,36.7,22.9,18.3,Cairo
2002-07-16,0.0,38.9,23.0,18.0,Cairo
2002-07-17,0.0,39.6,23.0,17.3,Cairo
2002-07-18,0.0,40.2,22.7,19.6,Cairo
2002-07-19,0.0,38.2,21.8,18.2,Cairo
2002-07-20,0.0,37.2,21.7,19.6,Cairo
2002-07-21,0.0,35.5,20.6,17.4,Cairo
2002-07-22,0.0,35.3,20.7,17.7,Cairo
2002-07-23,0.0,36.1,22.4,19.9,Cairo
2002-07-24,0.0,37.0,21.8,19.5,Cairo
2002-07-25,0.0,36.3,21.4,14.7,Cairo
2002-07-26,0.0,39.2,22.3,11.7,Cairo
2002-07-27,0.0,40.8,23.9,18.9,Cairo
2002-07-28,0.0,42.1,23.3,18.1,Cairo
2002-07-29,0.0,43.9,26.6,20.8,Cairo
2002-07-30,0.0,42.7,26.6,23.4,Cairo
2002-07-31,0.0,42.6,24.2,25.8,Cairo
2002-08-01,0.0,39.6,23.3,24.8,Cairo
2002-08-02,0.0,36.6,21.9,19.1,Cairo
2002-08-03,0.0,35.9,20.9,16.7,Cairo
2002-08-04,0.0,36.3,22.4,14.6,Cairo
2002-08-05,0.0,37.5,23.5,17.9,Cairo
2002-08-06,0.0,38.1,22.3,21.9,Cairo
2002-08-07,0.0,38.4,22.5,17.7,Cairo
2002-08-08,0.0,39.5,23.2,16.2,Cairo
2002-08-09,0.0,36.1,22.9,18.7,Cairo
2002-08-10,0.0,35.7,20.8,21.3,Cairo
2002-08-11,0.0,36.5,21.3,23.6,Cairo
2002-08-12,0.0,39.7,21.5,17.3,Cairo
2002-08-13,0.0,40.8,24.0,19.1,Cairo
2002-08-14,0.0,37.5,23.2,20.0,Cairo
2002-08-15,0.0,35.5,21.4,18.7,Cairo
2002-08-16,0.0,34.9,20.5,17.1,Cairo
2002-08-17,0.0,34.5,21.9,17.3,Cairo
2002-08-18,0.0,34.2,22.0,16.6,Cairo
2002-08-19,0.0,34.5,20.8,15.0,Cairo
2002-08-20,0.0,34.9,21.0,16.6,Cairo
2002-08-21,0.0,35.3,21.9,17.1,Cairo
2002-08-22,0.0,34.2,21.8,19.5,Cairo
2002-08-23,0.0,33.9,20.8,18.3,Cairo
2002-08-24,0.0,34.1,20.2,17.0,Cairo
2002-08-25,0.0,34.7,20.3,17.6,Cairo
2002-08-26,0.0,34.6,20.6,16.1,Cairo
2002-08-27,0.0,35.5,21.2,15.8,Cairo
2002-08-28,0.0,35.7,23.2,19.1,Cairo
2002-08-29,0.0,35.0,21.1,16.2,Cairo
2002-08-30,0.0,35.5,20.5,18.8,Cairo
2002-08-31,0.0,36.5,19.8,17.1,Cairo
2002-09-01,0.0,39.2,23.6,18.0,Cairo
2002-09-02,0.0,36.7,23.3,20.3,Cairo
2002-09-03,0.0,35.7,22.2,20.5,Cairo
2002-09-04,0.0,34.2,21.1,18.9,Cairo
2002-09-05,0.0,33.5,20.4,16.6,Cairo
2002-09-06,0.0,33.5,20.3,18.4,Cairo
2002-09-07,0.0,33.9,20.3,17.4,Cairo
2002-09-08,0.0,34.3,20.1,16.3,Cairo
2002-09-09,0.0,37.5,21.4,19.5,Cairo
2002-09-10,0.0,37.6,23.5,19.1,Cairo
2002-09-11,0.0,33.5,22.9,20.5,Cairo
2002-09-12,0.0,34.0,20.9,14.9,Cairo
2002-09-13,0.0,35.5,21.1,19.9,Cairo
2002-09-14,0.0,35.4,20.2,20.8,Cairo
2002-09-15,0.0,37.6,21.4,19.2,Cairo
2002-09-16,0.0,40.0,24.0,14.2,Cairo
2002-09-17,0.0,41.5,25.5,14.3,Cairo
2002-09-18,0.0,34.6,22.2,18.8,Cairo
2002-09-19,0.0,32.0,20.0,20.8,Cairo
2002-09-20,0.0,30.8,18.3,16.2,Cairo
2002-09-21,0.0,31.4,18.0,14.4,Cairo
2002-09-22,0.0,31.8,19.3,15.5,Cairo
2002-09-23,0.0,32.2,19.1,14.1,Cairo
2002-09-24,0.0,34.0,19.3,20.2,Cairo
2002-09-25,0.0,33.8,17.4,17.9,Cairo
2002-09-26,0.0,35.7,18.5,15.0,Cairo
2002-09-27,0.0,37.0,21.0,19.8,Cairo
2002-09-28,0.0,37.7,22.6,21.6,Cairo
2002-09-29,0.0,38.7,22.5,19.3,Cairo
2002-09-30,0.0,39.4,21.9,17.8,Cairo
2002-10-01,0.0,37.2,21.4,27.3,Cairo
2002-10-02,0.0,32.3,20.6,23.4,Cairo
2002-10-03,0.2,26.0,20.9,15.8,Cairo
2002-10-04,0.0,29.0,16.8,15.3,Cairo
2002-10-05,0.0,29.3,17.4,16.8,Cairo
2002-10-06,0.0,29.5,16.4,15.0,Cairo
2002-10-07,0.0,30.8,18.9,16.2,Cairo
2002-10-08,0.0,32.1,17.4,18.1,Cairo
2002-10-09,0.0,30.6,18.2,18.4,Cairo
2002-10-10,0.0,30.3,18.2,23.3,Cairo
2002-10-11,0.0,32.2,18.7,22.2,Cairo
2002-10-12,0.0,33.9,19.9,15.3,Cairo
2002-10-13,0.0,32.9,20.5,12.3,Cairo
2002-10-14,0.0,32.5,20.9,14.5,Cairo
2002-10-15,0.0,29.9,20.2,17.9,Cairo
2002-10-16,0.0,27.5,17.6,16.5,Cairo
2002-10-17,0.0,28.2,18.4,14.5,Cairo
2002-10-18,0.0,29.7,17.5,17.0,Cairo
2002-10-19,0.0,30.5,19.7,16.7,Cairo
2002-10-20,0.0,30.7,20.6,17.2,Cairo
2002-10-21,0.0,28.6,18.2,15.4,Cairo
2002-10-22,0.0,27.4,16.3,14.0,Cairo
2002-10-23,0.0,29.0,15.4,17.7,Cairo
2002-10-24,0.0,29.8,16.5,17.7,Cairo
2002-10-25,0.0,30.1,17.3,16.6,Cairo
2002-10-26,0.0,30.7,18.2,16.9,Cairo
2002-10-27,0.0,29.0,17.2,16.5,Cairo
2002-10-28,0.0,28.1,16.5,15.6,Cairo
2002-10-29,0.0,26.8,16.2,14.7,Cairo
2002-10-30,0.0,26.2,16.4,19.6,Cairo
2002-10-31,0.0,26.9,16.6,13.9,Cairo
2002-11-01,0.0,26.9,16.0,13.4,Cairo
2002-11-02,0.0,27.4,14.7,14.0,Cairo
2002-11-03,0.0,28.1,14.7,14.0,Cairo
2002-11-04,0.0,26.5,17.6,12.1,Cairo
2002-11-05,0.3,25.9,17.7,15.4,Cairo
2002-11-06,0.0,26.1,13.9,9.4,Cairo
2002-11-07,0.0,26.2,14.7,10.5,Cairo
2002-11-08,0.0,27.8,17.3,14.0,Cairo
2002-11-09,0.0,26.6,18.0,9.3,Cairo
2002-11-10,0.0,24.9,13.7,11.3,Cairo
2002-11-11,0.0,24.3,10.5,19.4,Cairo
2002-11-12,0.0,24.5,12.9,16.9,Cairo
2002-11-13,0.0,23.5,13.6,13.5,Cairo
2002-11-14,0.0,24.9,12.8,15.8,Cairo
2002-11-15,0.0,25.5,13.7,24.0,Cairo
2002-11-16,0.0,27.6,14.9,23.2,Cairo
2002-11-17,0.0,28.3,15.8,24.2,Cairo
2002-11-18,0.0,28.1,13.0,14.8,Cairo
2002-11-19,0.0,28.3,11.1,10.2,Cairo
2002-11-20,0.0,27.3,10.5,12.1,Cairo
2002-11-21,0.0,27.5,11.2,12.2,Cairo
2002-11-22,0.0,26.8,13.8,10.8,Cairo
2002-11-23,0.0,24.5,12.9,12.4,Cairo
2002-11-24,0.0,24.5,14.0,16.9,Cairo
2002-11-25,0.0,22.9,13.4,14.0,Cairo
2002-11-26,0.0,23.5,11.0,13.3,Cairo
2002-11-27,0.0,23.8,11.1,10.5,Cairo
2002-11-28,0.0,24.7,11.7,6.5,Cairo
2002-11-29,0.0,24.5,10.3,12.8,Cairo
2002-11-30,0.0,23.3,11.8,14.2,Cairo
2002-12-01,0.0,23.1,13.3,10.5,Cairo
2002-12-02,0.0,22.9,13.7,17.3,Cairo
2002-12-03,0.0,21.1,12.2,14.6,Cairo
2002-12-04,0.0,22.4,9.7,9.0,Cairo
2002-12-05,0.0,22.6,7.6,14.2,Cairo
2002-12-06,0.0,23.3,10.2,11.0,Cairo
2002-12-07,0.0,23.2,11.5,9.3,Cairo
2002-12-08,0.0,25.6,10.2,18.6,Cairo
2002-12-09,0.0,21.1,9.4,25.7,Cairo
2002-12-10,0.0,20.2,9.8,12.4,Cairo
2002-12-11,0.0,20.1,11.3,12.6,Cairo
2002-12-12,0.0,20.3,10.0,11.2,Cairo
2002-12-13,0.0,20.6,9.5,14.8,Cairo
2002-12-14,0.0,19.7,8.2,11.4,Cairo
2002-12-15,0.0,21.0,7.8,12.8,Cairo
2002-12-16,0.0,20.0,11.2,16.4,Cairo
2002-12-17,0.0,19.6,10.6,23.7,Cairo
2002-12-18,0.4,19.3,11.9,17.4,Cairo
2002-12-19,0.0,20.6,10.3,25.4,Cairo
2002-12-20,0.6,17.7,11.9,25.1,Cairo
2002-12-21,0.0,14.6,10.2,22.0,Cairo
2002-12-22,0.0,16.5,6.5,8.9,Cairo
2002-12-23,0.0,17.1,8.8,12.3,Cairo
2002-12-24,0.0,18.4,8.9,22.0,Cairo
2002-12-25,0.0,19.2,9.4,12.8,Cairo
2002-12-26,0.0,19.5,9.2,14.3,Cairo
2002-12-27,0.0,20.1,8.3,17.4,Cairo
2002-12-28,0.0,19.7,9.9,13.5,Cairo
2002-12-29,0.0,21.1,8.4,8.4,Cairo
2002-12-30,0.0,20.8,8.2,19.4,Cairo
2002-12-31,0.0,20.8,9.5,11.6,Cairo
2003-01-01,0.0,19.8,8.8,13.2,Cairo
2003-01-02,0.0,20.5,8.5,19.5,Cairo
2003-01-03,0.0,20.0,11.9,17.1,Cairo
2003-01-04,0.0,21.1,9.9,23.4,Cairo
2003-01-05,0.0,22.0,9.7,21.7,Cairo
2003-01-06,0.0,24.6,10.5,15.2,Cairo
2003-01-07,0.0,26.5,8.3,8.6,Cairo
2003-01-08,0.0,24.3,8.5,9.5,Cairo
2003-01-09,0.0,20.9,8.1,12.2,Cairo
2003-01-10,0.0,23.0,9.0,15.3,Cairo
2003-01-11,0.0,27.1,9.7,10.6,Cairo
2003-01-12,0.0,27.3,12.2,13.1,Cairo
2003-01-13,0.0,21.2,9.9,10.5,Cairo
2003-01-14,0.0,20.5,10.3,13.8,Cairo
2003-01-15,0.0,18.4,9.7,23.6,Cairo
2003-01-16,0.0,18.3,9.9,17.0,Cairo
2003-01-17,0.0,19.3,9.4,9.0,Cairo
2003-01-18,0.0,20.5,9.9,13.1,Cairo
2003-01-19,0.0,19.6,9.4,9.9,Cairo
2003-01-20,0.0,19.5,9.1,18.7,Cairo
2003-01-21,0.0,19.2,8.5,14.5,Cairo
2003-01-22,0.0,20.0,10.6,14.4,Cairo
2003-01-23,0.0,20.0,6.5,12.6,Cairo
2003-01-24,0.0,20.5,5.8,7.6,Cairo
2003-01-25,0.0,21.0,8.2,15.0,Cairo
2003-01-26,0.0,23.6,9.2,14.8,Cairo
2003-01-27,0.0,19.0,8.9,22.9,Cairo
2003-01-28,0.0,18.4,8.7,28.7,Cairo
2003-01-29,0.0,18.9,10.0,17.8,Cairo
2003-01-30,0.0,20.1,6.1,10.8,Cairo
2003-01-31,0.0,20.9,5.2,10.8,Cairo
2003-02-01,0.0,23.0,7.9,10.6,Cairo
2003-02-02,0.0,20.0,11.8,24.0,Cairo
2003-02-03,0.0,17.7,7.4,26.9,Cairo
2003-02-04,0.0,17.4,8.6,24.2,Cairo
2003-02-05,0.0,18.7,6.2,16.3,Cairo
2003-02-06,0.0,19.9,5.3,15.4,Cairo
2003-02-07,0.0,23.1,9.1,27.2,Cairo
2003-02-08,0.0,17.3,7.8,20.1,Cairo
2003-02-09,0.0,16.7,6.6,16.2,Cairo
2003-02-10,0.0,17.1,7.5,12.6,Cairo
2003-02-11,0.0,19.3,6.8,14.4,Cairo
2003-02-12,0.1,20.8,10.6,36.4,Cairo
2003-02-13,0.0,17.8,9.4,25.3,Cairo
2003-02-14,0.0,19.1,6.3,19.1,Cairo
2003-02-15,0.0,18.0,7.7,14.9,Cairo
2003-02-16,0.0,19.9,8.0,12.7,Cairo
2003-02-17,0.0,26.0,9.7,14.5,Cairo
2003-02-18,0.0,23.7,15.1,29.4,Cairo
2003-02-19,0.0,19.2,8.7,35.6,Cairo
2003-02-20,0.0,17.4,9.3,25.6,Cairo
2003-02-21,0.0,20.4,8.0,31.1,Cairo
2003-02-22,0.0,18.7,8.7,14.5,Cairo
2003-02-23,0.0,24.3,7.4,28.4,Cairo
2003-02-24,0.0,14.1,7.9,33.2,Cairo
2003-02-25,0.0,14.0,4.8,29.2,Cairo
2003-02-26,0.0,14.9,5.0,23.2,Cairo
2003-02-27,0.0,16.9,5.3,11.3,Cairo
2003-02-28,0.0,19.3,6.6,17.1,Cairo
2003-03-01,0.0,25.3,8.4,17.6,Cairo
2003-03-02,0.0,26.1,14.2,24.0,Cairo
2003-03-03,0.1,19.7,11.5,25.2,Cairo
2003-03-04,0.0,22.0,6.9,10.5,Cairo
2003-03-05,0.0,23.5,9.9,24.8,Cairo
2003-03-06,0.0,19.9,10.0,23.2,Cairo
2003-03-07,0.0,20.1,8.7,14.5,Cairo
2003-03-08,0.0,21.7,9.1,16.3,Cairo
2003-03-09,0.0,22.1,8.6,15.4,Cairo
2003-03-10,0.0,21.5,8.7,19.5,Cairo
2003-03-11,0.0,19.0,9.0,17.7,Cairo
2003-03-12,0.0,19.0,8.1,23.9,Cairo
2003-03-13,0.0,20.9,8.9,15.5,Cairo
2003-03-14,0.0,23.9,6.7,10.2,Cairo
2003-03-15,0.0,25.5,9.9,18.6,Cairo
2003-03-16,0.0,23.3,9.0,14.6,Cairo
2003-03-17,0.0,25.9,9.1,22.9,Cairo
2003-03-18,0.0,19.3,12.2,38.9,Cairo
2003-03-19,0.0,19.3,9.5,29.3,Cairo
2003-03-20,0.0,19.5,8.7,15.5,Cairo
2003-03-21,0.0,19.7,7.7,17.8,Cairo
2003-03-22,0.0,19.5,8.9,17.7,Cairo
2003-03-23,0.0,20.7,9.2,12.9,Cairo
